400.000000	7.87741E-07
400.060000	4.79984E-07
400.120000	4.21147E-07
400.180000	5.21265E-07
400.240000	5.34119E-07
400.300000	3.74257E-07
400.360000	2.47067E-07
400.420000	1.78682E-07
400.480000	1.36952E-07
400.540000	1.19917E-07
400.600000	1.17723E-07
400.660000	1.28206E-07
400.720000	1.54029E-07
400.780000	1.80443E-07
400.840000	2.07298E-07
400.900000	2.69401E-07
400.960000	3.93943E-07
401.020000	6.52362E-07
401.080000	1.24041E-06
401.140000	2.45757E-06
401.200000	2.84467E-06
401.260000	1.53709E-06
401.320000	7.81141E-07
401.380000	4.64842E-07
401.440000	3.15736E-07
401.500000	2.24482E-07
401.560000	1.75286E-07
401.620000	1.56612E-07
401.680000	1.68912E-07
401.740000	2.00210E-07
401.800000	2.02459E-07
401.860000	1.90318E-07
401.920000	1.79764E-07
401.980000	1.74616E-07
402.040000	1.61462E-07
402.100000	1.44222E-07
402.160000	1.33368E-07
402.220000	1.28829E-07
402.280000	1.25395E-07
402.340000	1.10140E-07
402.400000	1.00732E-07
402.460000	9.80625E-08
402.520000	9.46567E-08
402.580000	8.63847E-08
402.640000	7.67129E-08
402.700000	7.68322E-08
402.760000	7.35702E-08
402.820000	6.83845E-08
402.880000	6.07934E-08
402.940000	6.10029E-08
403.000000	5.84850E-08
403.060000	5.29932E-08
403.120000	5.19962E-08
403.180000	5.15649E-08
403.240000	5.30371E-08
403.300000	4.99084E-08
403.360000	5.09486E-08
403.420000	5.56965E-08
403.480000	5.73183E-08
403.540000	6.44881E-08
403.600000	7.74392E-08
403.660000	9.75571E-08
403.720000	1.34398E-07
403.780000	2.08357E-07
403.840000	3.72913E-07
403.900000	7.37397E-07
403.960000	9.53432E-07
404.020000	5.51856E-07
404.080000	2.86318E-07
404.140000	1.74229E-07
404.200000	1.22859E-07
404.260000	9.72735E-08
404.320000	8.44467E-08
404.380000	7.97251E-08
404.440000	7.99668E-08
404.500000	8.51157E-08
404.560000	9.61504E-08
404.620000	1.14932E-07
404.680000	1.45231E-07
404.740000	1.95385E-07
404.800000	2.84518E-07
404.860000	4.58412E-07
404.920000	8.40913E-07
404.980000	1.72116E-06
405.040000	2.63474E-06
405.100000	1.68938E-06
405.160000	8.24027E-07
405.220000	4.48339E-07
405.280000	2.76194E-07
405.340000	1.86786E-07
405.400000	1.35657E-07
405.460000	1.03877E-07
405.520000	8.16900E-08
405.580000	6.61285E-08
405.640000	5.50364E-08
405.700000	4.68329E-08
405.760000	4.05888E-08
405.820000	3.57306E-08
405.880000	3.18859E-08
405.940000	2.88046E-08
406.000000	2.63166E-08
406.060000	2.43108E-08
406.120000	2.27336E-08
406.180000	2.16222E-08
406.240000	2.10433E-08
406.300000	2.00072E-08
406.360000	1.86093E-08
406.420000	1.76526E-08
406.480000	1.70042E-08
406.540000	1.65460E-08
406.600000	1.62308E-08
406.660000	1.60388E-08
406.720000	1.59614E-08
406.780000	1.59972E-08
406.840000	1.61496E-08
406.900000	1.64267E-08
406.960000	1.68420E-08
407.020000	1.74156E-08
407.080000	1.81760E-08
407.140000	1.91639E-08
407.200000	2.04373E-08
407.260000	2.20801E-08
407.320000	2.42172E-08
407.380000	2.70385E-08
407.440000	3.08175E-08
407.500000	3.61863E-08
407.560000	4.41142E-08
407.620000	5.59574E-08
407.680000	7.30306E-08
407.740000	1.03042E-07
407.800000	1.62569E-07
407.860000	2.93483E-07
407.920000	5.84112E-07
407.980000	7.79312E-07
408.040000	4.60773E-07
408.100000	2.40501E-07
408.160000	1.48303E-07
408.220000	1.08305E-07
408.280000	9.09874E-08
408.340000	8.43628E-08
408.400000	8.51993E-08
408.460000	9.34360E-08
408.520000	1.10240E-07
408.580000	1.39536E-07
408.640000	1.90369E-07
408.700000	2.83703E-07
408.760000	4.72876E-07
408.820000	9.03818E-07
408.880000	1.82609E-06
408.940000	2.17217E-06
409.000000	1.17816E-06
409.060000	5.86652E-07
409.120000	3.32162E-07
409.180000	2.10831E-07
409.240000	1.45476E-07
409.300000	1.06715E-07
409.360000	8.19818E-08
409.420000	6.52925E-08
409.480000	5.35352E-08
409.540000	4.49790E-08
409.600000	3.86224E-08
409.660000	3.39109E-08
409.720000	3.06574E-08
409.780000	2.85103E-08
409.840000	2.54121E-08
409.900000	2.24588E-08
409.960000	2.03664E-08
410.020000	1.88003E-08
410.080000	1.75853E-08
410.140000	1.66628E-08
410.200000	1.60653E-08
410.260000	1.59650E-08
410.320000	1.61325E-08
410.380000	1.50476E-08
410.440000	1.39898E-08
410.500000	1.34050E-08
410.560000	1.30682E-08
410.620000	1.28777E-08
410.680000	1.27962E-08
410.740000	1.28096E-08
410.800000	1.29144E-08
410.860000	1.31129E-08
410.920000	1.34120E-08
410.980000	1.38234E-08
411.040000	1.43638E-08
411.100000	1.50103E-08
411.160000	1.58900E-08
411.220000	1.70026E-08
411.280000	1.84148E-08
411.340000	2.02238E-08
411.400000	2.25757E-08
411.460000	2.56981E-08
411.520000	2.99684E-08
411.580000	3.60073E-08
411.640000	4.49856E-08
411.700000	5.92141E-08
411.760000	8.37620E-08
411.820000	1.31128E-07
411.880000	2.35228E-07
411.940000	4.66656E-07
412.000000	6.39098E-07
412.060000	3.88137E-07
412.120000	2.06449E-07
412.180000	1.31721E-07
412.240000	1.01409E-07
412.300000	9.14399E-08
412.360000	9.30168E-08
412.420000	1.03041E-07
412.480000	1.25409E-07
412.540000	1.67217E-07
412.600000	2.45921E-07
412.660000	4.06851E-07
412.720000	7.74308E-07
412.780000	1.56460E-06
412.840000	1.87889E-06
412.900000	1.02395E-06
412.960000	5.09356E-07
413.020000	2.87926E-07
413.080000	1.82457E-07
413.140000	1.25680E-07
413.200000	9.20059E-08
413.260000	7.05072E-08
413.320000	5.59814E-08
413.380000	4.57208E-08
413.440000	3.82111E-08
413.500000	3.25546E-08
413.560000	2.81928E-08
413.620000	2.47651E-08
413.680000	2.20315E-08
413.740000	1.98299E-08
413.800000	1.80538E-08
413.860000	1.66434E-08
413.920000	1.56023E-08
413.980000	1.50643E-08
414.040000	1.53077E-08
414.100000	1.50204E-08
414.160000	1.32237E-08
414.220000	1.21207E-08
414.280000	1.17904E-08
414.340000	1.22273E-08
414.400000	1.20661E-08
414.460000	1.06434E-08
414.520000	9.75350E-09
414.580000	9.27383E-09
414.640000	8.99404E-09
414.700000	8.85002E-09
414.760000	8.86074E-09
414.820000	8.99668E-09
414.880000	8.89182E-09
414.940000	8.64370E-09
415.000000	8.56854E-09
415.060000	8.60444E-09
415.120000	8.71199E-09
415.180000	8.87907E-09
415.240000	9.10403E-09
415.300000	9.38999E-09
415.360000	9.74312E-09
415.420000	1.01723E-08
415.480000	1.06954E-08
415.540000	1.13161E-08
415.600000	1.20605E-08
415.660000	1.29549E-08
415.720000	1.40342E-08
415.780000	1.53452E-08
415.840000	1.69524E-08
415.900000	1.89457E-08
415.960000	2.14584E-08
416.020000	2.46985E-08
416.080000	2.90252E-08
416.140000	3.51058E-08
416.200000	4.33849E-08
416.260000	5.24756E-08
416.320000	6.58422E-08
416.380000	8.74285E-08
416.440000	1.20591E-07
416.500000	1.77958E-07
416.560000	2.90746E-07
416.620000	5.39382E-07
416.680000	1.10992E-06
416.740000	1.67999E-06
416.800000	1.06286E-06
416.860000	5.17015E-07
416.920000	2.80577E-07
416.980000	1.72078E-07
417.040000	1.15745E-07
417.100000	8.35321E-08
417.160000	6.35178E-08
417.220000	4.95169E-08
417.280000	3.96927E-08
417.340000	3.27084E-08
417.400000	2.75562E-08
417.460000	2.36432E-08
417.520000	2.06054E-08
417.580000	1.82082E-08
417.640000	1.62972E-08
417.700000	1.47741E-08
417.760000	1.35926E-08
417.820000	1.27796E-08
417.880000	1.23825E-08
417.940000	1.20657E-08
418.000000	1.09791E-08
418.060000	1.00402E-08
418.120000	9.54721E-09
418.180000	9.43922E-09
418.240000	9.92799E-09
418.300000	1.13382E-08
418.360000	1.18443E-08
418.420000	1.14104E-08
418.480000	9.71781E-09
418.540000	8.26680E-09
418.600000	7.53036E-09
418.660000	7.17766E-09
418.720000	6.98724E-09
418.780000	6.89030E-09
418.840000	6.85773E-09
418.900000	6.87725E-09
418.960000	6.94408E-09
419.020000	7.05815E-09
419.080000	7.22344E-09
419.140000	7.44931E-09
419.200000	7.75527E-09
419.260000	8.18523E-09
419.320000	8.85028E-09
419.380000	9.98999E-09
419.440000	1.12237E-08
419.500000	1.11481E-08
419.560000	1.11082E-08
419.620000	1.16499E-08
419.680000	1.26114E-08
419.740000	1.39880E-08
419.800000	1.55157E-08
419.860000	1.70810E-08
419.920000	1.92308E-08
419.980000	2.21118E-08
420.040000	2.59198E-08
420.100000	3.10211E-08
420.160000	3.80304E-08
420.220000	4.80015E-08
420.280000	6.28490E-08
420.340000	8.63308E-08
420.400000	1.26059E-07
420.460000	1.95128E-07
420.520000	3.32835E-07
420.580000	6.55415E-07
420.640000	1.27270E-06
420.700000	1.23290E-06
420.760000	6.23518E-07
420.820000	3.16870E-07
420.880000	1.83432E-07
420.940000	1.18072E-07
421.000000	8.21113E-08
421.060000	6.04488E-08
421.120000	4.64721E-08
421.180000	3.69664E-08
421.240000	3.02316E-08
421.300000	2.53074E-08
421.360000	2.16250E-08
