400.000000	2.90720E-05
400.060000	5.55384E-05
400.120000	1.57481E-04
400.180000	2.42930E-04
400.240000	9.22270E-05
400.300000	7.14929E-05
400.360000	1.49145E-04
400.420000	5.61641E-04
400.480000	1.47574E-04
400.540000	4.92792E-05
400.600000	2.58744E-05
400.660000	1.79736E-05
400.720000	1.86250E-05
400.780000	3.24718E-05
400.840000	2.01443E-05
400.900000	8.70602E-06
400.960000	6.21963E-06
401.020000	5.12263E-06
401.080000	4.53412E-06
401.140000	4.30999E-06
401.200000	4.68146E-06
401.260000	7.32785E-06
401.320000	1.65559E-05
401.380000	6.91737E-06
401.440000	3.72849E-06
401.500000	2.79582E-06
401.560000	2.36493E-06
401.620000	2.10420E-06
401.680000	1.92010E-06
401.740000	1.77833E-06
401.800000	1.66121E-06
401.860000	1.56221E-06
401.920000	1.47668E-06
401.980000	1.40176E-06
402.040000	1.33369E-06
402.100000	1.27259E-06
402.160000	1.21873E-06
402.220000	1.16608E-06
402.280000	1.11896E-06
402.340000	1.07601E-06
402.400000	1.03670E-06
402.460000	1.00051E-06
402.520000	9.67617E-07
402.580000	9.37777E-07
402.640000	9.14190E-07
402.700000	8.93697E-07
402.760000	8.65713E-07
402.820000	8.67513E-07
402.880000	8.79137E-07
402.940000	8.02130E-07
403.000000	7.65354E-07
403.060000	7.41183E-07
403.120000	7.21326E-07
403.180000	7.03995E-07
403.240000	6.88810E-07
403.300000	6.75408E-07
403.360000	6.64826E-07
403.420000	6.58658E-07
403.480000	6.61377E-07
403.540000	6.78973E-07
403.600000	7.64908E-07
403.660000	1.22182E-06
403.720000	1.00916E-06
403.780000	7.44481E-07
403.840000	7.37749E-07
403.900000	8.78057E-07
403.960000	1.48708E-06
404.020000	3.02869E-06
404.080000	1.38039E-06
404.140000	8.15344E-07
404.200000	6.54247E-07
404.260000	5.93601E-07
404.320000	5.71659E-07
404.380000	5.76917E-07
404.440000	6.23901E-07
404.500000	7.86476E-07
404.560000	1.30417E-06
404.620000	1.27572E-06
404.680000	7.62685E-07
404.740000	5.90520E-07
404.800000	5.31541E-07
404.860000	5.10857E-07
404.920000	5.16422E-07
404.980000	6.16057E-07
405.040000	5.87719E-07
405.100000	7.57825E-07
405.160000	6.74802E-07
405.220000	8.15784E-07
405.280000	1.16834E-06
405.340000	2.17629E-06
405.400000	5.69319E-06
405.460000	6.73775E-06
405.520000	2.52579E-06
405.580000	1.25213E-06
405.640000	8.17243E-07
405.700000	6.25147E-07
405.760000	5.24269E-07
405.820000	4.64985E-07
405.880000	4.27905E-07
405.940000	4.05353E-07
406.000000	3.98747E-07
406.060000	4.35295E-07
406.120000	4.92670E-07
406.180000	4.04168E-07
406.240000	4.53950E-07
406.300000	1.25762E-06
406.360000	4.74082E-07
406.420000	3.61210E-07
406.480000	3.65302E-07
406.540000	3.22030E-07
406.600000	3.04745E-07
406.660000	2.97271E-07
406.720000	2.93294E-07
406.780000	2.89132E-07
406.840000	2.85796E-07
406.900000	2.83721E-07
406.960000	2.83199E-07
407.020000	2.84762E-07
407.080000	2.90245E-07
407.140000	3.05421E-07
407.200000	3.73979E-07
407.260000	5.71688E-07
407.320000	4.69370E-07
407.380000	7.13251E-07
407.440000	6.67129E-07
407.500000	1.56473E-06
407.560000	6.16481E-07
407.620000	4.09306E-07
407.680000	2.19002E-06
407.740000	3.33688E-07
407.800000	2.78257E-07
407.860000	2.66060E-07
407.920000	2.63514E-07
407.980000	2.57284E-07
408.040000	2.55275E-07
