5.081947225899413390e+00
2.451586584657043488e+00
9.275486195712056015e-01
4.474595369210029872e-01
5.672426068491977919e-02
1.182672018205910502e+00
6.405199533056867012e-02
3.509345527719985314e-01
2.752317252565902872e-01
1.878751527672204769e-04
1.702769172225897742e+00
2.171117945694500673e+00
1.182672018205910502e+00
6.405199533056867012e-02
1.047370897959448710e+00
1.335451562929897307e+00
1.000000000000000021e-08
